CustomerID,Recency,Frequency,Monetary,RecencyRS,FrequencyRS,MonetaryRS,cluster,R,F,M,RFMGroup,RFMScore,Segment,RFM_Loyalty_Level
13685.0,2,39,3119.44,-0.3847695390781563,-0.024691358024691357,1.8099422870287976,C,4,2,4,424,10,Potential loyalists,Gold
13686.0,182,8,72.0,1.0581162324649298,-0.4074074074074074,-0.4405608090893316,C,1,1,1,111,3,Hibernating,Bronze
13689.0,63,6,910.0,0.10420841683366733,-0.43209876543209874,0.17829357181627845,C,2,1,3,213,6,Hibernating,Silver
13690.0,59,9,172.25,0.07214428857715431,-0.3950617283950617,-0.3665272151922106,C,2,1,1,211,4,Hibernating,Bronze
13692.0,24,53,1488.32,-0.20841683366733466,0.14814814814814814,0.6053769436126177,C,3,3,3,333,9,Loyal customers,Gold
13694.0,3,568,65039.619999999995,-0.37675350701402804,6.506172839506172,47.53735834844161,B,4,4,4,444,12,Champions,Platinum
13695.0,31,90,2504.13,-0.1523046092184369,0.6049382716049383,1.3555421806862786,C,3,3,4,334,10,Loyal customers,Gold
13697.0,38,12,151.3,-0.09619238476953908,-0.35802469135802467,-0.3819985747148509,C,3,1,1,311,5,Promising,Bronze
13699.0,155,14,308.58,0.8416833667334669,-0.3333333333333333,-0.2658489123892729,C,1,1,2,112,4,Hibernating,Bronze
13700.0,26,194,2248.63,-0.19238476953907815,1.8888888888888888,1.1668580585843893,C,3,4,4,344,11,Loyal customers,Platinum
13703.0,318,1,99.5,2.1482965931863727,-0.49382716049382713,-0.42025234193550787,C,1,1,1,111,3,Hibernating,Bronze
13704.0,5,134,2308.0600000000004,-0.36072144288577157,1.1481481481481481,1.2107465023280892,C,4,4,4,444,12,Champions,Platinum
13705.0,7,28,711.86,-0.34468937875751504,-0.16049382716049382,0.031969219748691845,C,4,2,3,423,9,Potential loyalists,Gold
13706.0,302,20,330.79,2.0200400801603204,-0.25925925925925924,-0.24944705582613014,C,1,2,2,122,5,Hibernating,Bronze
13707.0,267,48,806.41,1.7394789579158316,0.08641975308641975,0.10179342227211118,C,1,3,3,133,7,At risk,Silver
13708.0,271,49,285.3299999999999,1.7715430861723447,0.09876543209876543,-0.2830187982556875,C,1,3,1,131,5,At risk,Bronze
13709.0,3,335,6307.650000000001,-0.37675350701402804,3.6296296296296298,4.164402580283063,C,4,4,4,444,12,Champions,Platinum
13710.0,31,8,180.48,-0.1523046092184369,-0.4074074074074074,-0.3604494448403571,C,3,1,1,311,5,Promising,Bronze
13711.0,218,13,252.06000000000003,1.346693386773547,-0.345679012345679,-0.3075883510632407,C,1,1,1,111,3,Hibernating,Bronze
13712.0,246,10,228.83999999999997,1.5711422845691383,-0.38271604938271603,-0.3247360822382148,C,1,1,1,111,3,Hibernating,Bronze
13715.0,281,104,1077.3899999999999,1.8517034068136273,0.7777777777777778,0.3019093651573166,C,1,4,3,143,8,Can't loose them,Gold
13716.0,269,21,138.28,1.7555110220440882,-0.24691358024691357,-0.39161371080004304,C,1,2,1,121,4,Hibernating,Bronze
13717.0,32,102,1445.0100000000002,-0.14428857715430862,0.7530864197530864,0.5733929540696323,C,3,4,3,343,10,Loyal customers,Gold
13718.0,246,12,306.55,1.5711422845691383,-0.35802469135802467,-0.26734804651008237,C,1,1,2,112,4,Hibernating,Bronze
13719.0,15,60,1041.68,-0.280561122244489,0.2345679012345679,0.27553789744593327,C,4,3,3,433,10,Champions,Gold
13720.0,116,43,799.9,0.5290581162324649,0.024691358024691357,0.0969858542295151,C,2,3,3,233,8,At risk,Gold
13721.0,36,28,524.1400000000001,-0.11222444889779559,-0.16049382716049382,-0.10666006949188221,C,3,2,2,322,7,Potential loyalists,Silver
13722.0,131,85,2375.41,0.6492985971943888,0.5432098765432098,1.2604837846120898,C,2,3,4,234,9,At risk,Gold
13723.0,217,6,199.85000000000002,1.3386773547094188,-0.43209876543209874,-0.3461448990669184,C,1,1,1,111,3,Hibernating,Bronze
13725.0,49,104,1980.56,-0.008016032064128256,0.7777777777777778,0.9688911207689155,C,3,4,4,344,11,Loyal customers,Platinum
13726.0,38,42,1079.6599999999999,-0.09619238476953908,0.012345679012345678,0.3035857368096504,C,3,3,3,333,9,Loyal customers,Gold
13727.0,28,20,333.48,-0.17635270541082165,-0.25925925925925924,-0.24746051849362882,C,3,2,2,322,7,Potential loyalists,Silver
13728.0,36,63,1016.1400000000001,-0.11222444889779559,0.2716049382716049,0.2566768701328912,C,3,3,3,333,9,Loyal customers,Gold
13730.0,135,43,752.6,0.6813627254509018,0.024691358024691357,0.06205529072493834,C,2,3,3,233,8,At risk,Gold
13731.0,219,38,610.59,1.3547094188376754,-0.037037037037037035,-0.04281763365740734,C,1,2,2,122,5,Hibernating,Bronze
13732.0,28,33,491.86000000000007,-0.17635270541082165,-0.09876543209876543,-0.13049851748189786,C,3,2,2,322,7,Potential loyalists,Silver
13735.0,24,195,2883.5399999999995,-0.20841683366733466,1.9012345679012346,1.635732563334724,C,3,4,4,344,11,Loyal customers,Platinum
13736.0,5,190,729.8,-0.36072144288577157,1.8395061728395061,0.04521772523013171,C,4,4,3,443,11,Champions,Platinum
13737.0,200,30,339.6,1.2024048096192386,-0.13580246913580246,-0.24294096143975968,C,1,2,2,122,5,Hibernating,Bronze
13739.0,18,3,216.9,-0.2565130260521042,-0.4691358024691358,-0.33355364943154775,C,3,1,1,311,5,Promising,Bronze
13740.0,240,23,350.75,1.5230460921843687,-0.2222222222222222,-0.23470680112102754,C,1,2,2,122,5,Hibernating,Bronze
13741.0,71,34,668.4300000000001,0.1683366733466934,-0.08641975308641975,-0.00010338856005590372,C,2,2,2,222,6,Hibernating,Silver
13742.0,16,313,3107.8700000000003,-0.2725450901803607,3.3580246913580245,1.8013979610298982,C,4,4,4,444,12,Champions,Platinum
13743.0,2,41,1341.6,-0.3847695390781563,0.0,0.4970257326741081,C,4,2,3,423,9,Potential loyalists,Gold
13744.0,95,63,1080.52,0.36072144288577157,0.2716049382716049,0.3042208379642792,C,2,3,3,233,8,At risk,Gold
13745.0,162,25,300.03999999999996,0.8977955911823647,-0.19753086419753085,-0.2721556145526785,C,1,2,1,121,4,Hibernating,Bronze
13747.0,373,1,79.6,2.5891783567134268,-0.49382716049382713,-0.4349482872577294,C,1,1,1,111,3,Hibernating,Bronze
13748.0,95,28,948.2499999999999,0.36072144288577157,-0.16049382716049382,0.20654080340296044,C,2,2,3,223,7,Hibernating,Silver
13750.0,53,24,1647.26,0.02404809619238477,-0.20987654320987653,0.722752498864572,C,2,2,3,223,7,Hibernating,Silver
13751.0,288,9,296.25,1.907815631262525,-0.3950617283950617,-0.27495449057133275,C,1,1,1,111,3,Hibernating,Bronze
13752.0,124,75,1175.3799999999999,0.593186372745491,0.41975308641975306,0.37427397229925063,C,2,3,3,233,8,At risk,Gold
13753.0,287,35,741.26,1.8997995991983967,-0.07407407407407407,0.05368081736041609,C,1,2,3,123,6,Hibernating,Silver
13754.0,151,12,282.6,0.8096192384769539,-0.35802469135802467,-0.2850348751767761,C,1,1,1,111,3,Hibernating,Bronze
13755.0,3,321,2108.06,-0.37675350701402804,3.45679012345679,1.0630485593911891,C,4,4,4,444,12,Champions,Platinum
13756.0,2,142,5189.52,-0.3847695390781563,1.2469135802469136,3.3386750756028856,C,4,4,4,444,12,Champions,Platinum
13758.0,11,117,3190.55,-0.312625250501002,0.9382716049382716,1.8624562906400124,C,4,4,4,444,12,Champions,Platinum
13759.0,33,25,659.41,-0.13627254509018036,-0.19753086419753085,-0.006764565786510154,C,3,2,2,322,7,Potential loyalists,Silver
13760.0,54,57,286.78999999999996,0.03206412825651302,0.19753086419753085,-0.2819406032722481,C,2,3,1,231,6,At risk,Silver
13761.0,50,70,1070.65,0.0,0.35802469135802467,0.29693194448034327,C,3,3,3,333,9,Loyal customers,Gold
13762.0,218,7,306.72,1.346693386773547,-0.41975308641975306,-0.267222503258586,C,1,1,2,112,4,Hibernating,Bronze
13763.0,63,15,1714.9599999999998,0.10420841683366733,-0.32098765432098764,0.7727482525487125,C,2,1,4,214,7,Hibernating,Silver
13764.0,70,207,1519.42,0.16032064128256512,2.049382716049383,0.6283439737393057,C,2,4,3,243,9,Can't loose them,Gold
13767.0,2,368,17220.36,-0.3847695390781563,4.037037037037037,12.223326674617741,C,4,4,4,444,12,Champions,Platinum
13769.0,2,135,2796.51,-0.3847695390781563,1.1604938271604939,1.5714618034657326,C,4,4,4,444,12,Champions,Platinum
13771.0,64,119,2634.45,0.11222444889779559,0.9629629629629629,1.4517821603039625,C,2,4,4,244,10,Can't loose them,Gold
13772.0,33,173,1122.63,-0.13627254509018036,1.6296296296296295,0.3353186398496435,C,3,4,3,343,10,Loyal customers,Gold
13774.0,81,22,345.0,0.24849699398797595,-0.2345679012345679,-0.23895311698046343,C,2,2,2,222,6,Hibernating,Silver
13777.0,0,197,25977.160000000003,-0.40080160320641284,1.9259259259259258,18.690133408166965,C,4,4,4,444,12,Champions,Platinum
13778.0,103,9,178.7,0.4248496993987976,-0.3950617283950617,-0.3617639565324956,C,2,1,1,211,4,Hibernating,Bronze
13780.0,7,57,360.01000000000005,-0.34468937875751504,0.19753086419753085,-0.22786838636304904,C,4,3,2,432,9,Champions,Gold
13781.0,250,17,127.84,1.6032064128256514,-0.2962962962962963,-0.3993235434213492,C,1,1,1,111,3,Hibernating,Bronze
13782.0,12,113,908.8599999999999,-0.3046092184368738,0.8888888888888888,0.17745169354153803,C,4,4,3,443,11,Champions,Platinum
13784.0,9,31,2462.7899999999995,-0.3286573146292585,-0.12345679012345678,1.325013015881221,C,4,2,4,424,10,Potential loyalists,Gold
13786.0,367,7,230.4,2.541082164328657,-0.41975308641975306,-0.323584038283307,C,1,1,1,111,3,Hibernating,Bronze
13787.0,75,31,309.04,0.20040080160320642,-0.12345679012345678,-0.26550920712051795,C,2,2,2,222,6,Hibernating,Silver
13790.0,4,45,348.79999999999995,-0.3687374749498998,0.04938271604938271,-0.23614685606466235,C,4,3,2,432,9,Champions,Gold
13791.0,127,11,1516.0,0.6172344689378757,-0.37037037037037035,0.6258183389150848,C,2,1,3,213,6,Hibernating,Silver
13792.0,66,13,195.54999999999995,0.1282565130260521,-0.345679012345679,-0.3493204048400618,C,2,1,1,211,4,Hibernating,Bronze
13798.0,1,349,37153.85,-0.3927855711422846,3.802469135802469,26.944004017384053,C,4,4,4,444,12,Champions,Platinum
13799.0,116,39,688.8600000000001,0.5290581162324649,-0.024691358024691357,0.014983956310948454,C,2,2,3,223,7,Hibernating,Silver
13800.0,309,33,558.32,2.0761523046092183,-0.09876543209876543,-0.08141849104396608,C,1,2,2,122,5,Hibernating,Bronze
13801.0,66,23,324.79999999999995,0.1282565130260521,-0.2222222222222222,-0.2538706092170903,C,2,2,2,222,6,Hibernating,Silver
13802.0,138,60,4599.42,0.7054108216432866,0.2345679012345679,2.9028922949675624,C,2,3,4,234,9,At risk,Gold
13803.0,255,17,277.07000000000005,1.6432865731462927,-0.2962962962962963,-0.28911872329898136,C,1,1,1,111,3,Hibernating,Bronze
13804.0,30,135,2588.39,-0.16032064128256512,1.1604938271604939,1.4177673240455944,C,3,4,4,344,11,Loyal customers,Platinum
13805.0,52,13,924.5999999999999,0.01603206412825651,-0.345679012345679,0.18907552165067204,C,2,1,3,213,6,Hibernating,Silver
13806.0,63,10,256.38,0.10420841683366733,-0.38271604938271603,-0.3043980754958037,C,2,1,1,211,4,Hibernating,Bronze
13807.0,367,7,112.6,2.541082164328657,-0.41975308641975306,-0.4105781266731409,C,1,1,1,111,3,Hibernating,Bronze
13808.0,5,76,1747.6600000000003,-0.36072144288577157,0.43209876543209874,0.796896866218896,C,4,3,4,434,11,Champions,Platinum
13809.0,305,12,155.05,2.0440881763527052,-0.35802469135802467,-0.379229238284784,C,1,1,1,111,3,Hibernating,Bronze
13810.0,28,35,1499.0100000000002,-0.17635270541082165,-0.07407407407407407,0.6132713986625953,C,3,2,3,323,8,Potential loyalists,Gold
13811.0,183,13,814.5,1.066132264529058,-0.345679012345679,0.10776780406390879,C,1,1,3,113,5,Hibernating,Bronze
13812.0,42,36,539.0,-0.06412825651302605,-0.06172839506172839,-0.09568611233167064,C,3,2,2,322,7,Potential loyalists,Silver
13813.0,39,69,1366.8600000000001,-0.08817635270541083,0.345679012345679,0.5156799828670386,C,3,3,3,333,9,Loyal customers,Gold
13814.0,92,57,1579.1200000000001,0.3366733466933868,0.19753086419753085,0.6724318097059704,C,2,3,3,233,8,At risk,Gold
13815.0,22,176,4027.36,-0.22444889779559118,1.6666666666666667,2.4804318687851477,C,3,4,4,344,11,Loyal customers,Platinum
13816.0,23,28,571.6700000000001,-0.21643286573146292,-0.16049382716049382,-0.07155965335292801,C,3,2,2,322,7,Potential loyalists,Silver
13817.0,29,24,382.97999999999996,-0.1683366733466934,-0.20987654320987653,-0.21090527761674618,C,3,2,2,322,7,Potential loyalists,Silver
13819.0,301,36,1140.35,2.012024048096192,-0.06172839506172839,0.3484046775938527,C,1,2,3,123,6,Hibernating,Silver
13821.0,144,59,385.64,0.7535070140280561,0.2222222222222222,-0.20894089497568538,C,1,3,2,132,6,At risk,Silver
13822.0,5,96,632.0,-0.36072144288577157,0.6790123456790124,-0.027006568866012243,C,4,3,2,432,9,Champions,Gold
13823.0,18,40,957.66,-0.2565130260521042,-0.012345679012345678,0.21348999161814164,C,3,2,3,323,8,Potential loyalists,Gold
13824.0,32,46,1698.94,-0.14428857715430862,0.06172839506172839,0.760917647319467,C,3,3,4,334,10,Loyal customers,Gold
13826.0,176,10,189.5,1.0100200400801602,-0.38271604938271603,-0.353788267613903,C,1,1,1,111,3,Hibernating,Bronze
13827.0,57,92,409.8,0.056112224448897796,0.6296296296296297,-0.19109898346890788,C,2,3,2,232,7,At risk,Silver
13828.0,22,15,209.49000000000004,-0.22444889779559118,-0.32098765432098764,-0.33902585821735987,C,3,1,1,311,5,Promising,Bronze
13831.0,16,72,2198.45,-0.2725450901803607,0.38271604938271603,1.1298006447015208,C,4,3,4,434,11,Champions,Platinum
13832.0,19,3,52.199999999999996,-0.24849699398797595,-0.4691358024691358,-0.45518290544008466,C,3,1,1,311,5,Promising,Bronze
13833.0,159,28,383.8499999999999,0.87374749498998,-0.16049382716049382,-0.2102627915649707,C,1,2,2,122,5,Hibernating,Bronze
13835.0,25,55,834.57,-0.20040080160320642,0.1728395061728395,0.12258929263762673,C,3,3,3,333,9,Loyal customers,Gold
13837.0,211,18,266.59000000000003,1.2905811623246493,-0.2839506172839506,-0.29685809550887493,C,1,2,1,121,4,Hibernating,Bronze
13838.0,5,165,674.82,-0.36072144288577157,1.5308641975308641,0.004615560716778034,C,4,4,3,443,11,Champions,Platinum
13841.0,252,1,85.0,1.6192384769539079,-0.49382716049382713,-0.4309604427984331,C,1,1,1,111,3,Hibernating,Bronze
13842.0,58,206,3385.6200000000003,0.06412825651302605,2.037037037037037,2.0065134792835178,C,2,4,4,244,10,Can't loose them,Gold
13844.0,11,20,361.62,-0.312625250501002,-0.25925925925925924,-0.22667941792240703,C,4,2,2,422,8,Potential loyalists,Gold
13845.0,64,9,312.98,0.11222444889779559,-0.3950617283950617,-0.26259955764466103,C,2,1,2,212,5,Hibernating,Bronze
13846.0,24,55,865.0600000000002,-0.20841683366733466,0.1728395061728395,0.1451058440383572,C,3,3,3,333,9,Loyal customers,Gold
13848.0,92,5,1255.0,0.3366733466933868,-0.4444444444444444,0.4330725233824305,C,2,1,3,213,6,Hibernating,Silver
13849.0,51,101,1537.95,0.008016032064128256,0.7407407407407407,0.6420281881524095,C,2,4,3,243,9,Can't loose them,Gold
13850.0,129,93,1595.4800000000002,0.6332665330661322,0.6419753086419753,0.6845135014382089,C,2,3,3,233,8,At risk,Gold
13851.0,95,81,2651.4599999999996,0.36072144288577157,0.49382716049382713,1.4643438703507454,C,2,3,4,234,9,At risk,Gold
13853.0,57,23,1090.1399999999999,0.056112224448897796,-0.2222222222222222,0.31132510901954397,C,2,2,3,223,7,Hibernating,Silver
13854.0,8,110,8109.52,-0.3366733466933868,0.8518518518518519,5.495065042481622,C,4,4,4,444,12,Champions,Platinum
13856.0,168,14,388.5,0.9458917835671342,-0.3333333333333333,-0.2068288143916877,C,1,1,2,112,4,Hibernating,Bronze
13858.0,57,11,216.17000000000002,0.056112224448897796,-0.37037037037037035,-0.3340927469232674,C,2,1,1,211,4,Hibernating,Bronze
13859.0,326,28,201.16,2.212424849699399,-0.16049382716049382,-0.34517747754068173,C,1,2,1,121,4,Hibernating,Bronze
13860.0,1,76,1245.9,-0.3927855711422846,0.43209876543209874,0.4263522669788017,C,4,3,3,433,10,Champions,Gold
13862.0,18,139,2209.36,-0.2565130260521042,1.2098765432098766,1.137857567488729,C,3,4,4,344,11,Loyal customers,Platinum
13863.0,247,20,305.78,1.5791583166332666,-0.25925925925925924,-0.2679166835903895,C,1,2,1,121,4,Hibernating,Bronze
13865.0,58,30,501.56,0.06412825651302605,-0.13580246913580246,-0.12333516724945827,C,2,2,2,222,6,Hibernating,Silver
13866.0,74,7,145.67,0.19238476953907815,-0.41975308641975306,-0.3861562718085246,C,2,1,1,211,4,Hibernating,Bronze
13867.0,31,60,1005.0899999999999,-0.1523046092184369,0.2345679012345679,0.24851655878562737,C,3,3,3,333,9,Loyal customers,Gold
13868.0,7,33,3192.54,-0.34468937875751504,-0.09876543209876543,1.8639258851722345,C,4,2,4,424,10,Potential loyalists,Gold
13869.0,123,304,3083.65,0.5851703406813628,3.246913580246914,1.7835117401402394,C,2,4,4,244,10,Can't loose them,Gold
13870.0,2,115,2770.94,-0.3847695390781563,0.9135802469135802,1.5525786214612498,C,4,4,4,444,12,Champions,Platinum
13871.0,22,336,6403.25,-0.22444889779559118,3.6419753086419755,4.235002197006902,C,3,4,4,344,11,Loyal customers,Platinum
13873.0,119,23,389.59999999999997,0.5531062124248497,-0.2222222222222222,-0.2060164757055348,C,2,2,2,222,6,Hibernating,Silver
13874.0,358,18,540.45,2.468937875751503,-0.2839506172839506,-0.09461530224537808,C,1,2,2,122,5,Hibernating,Bronze
13875.0,53,104,1786.79,0.02404809619238477,0.7777777777777778,0.8257939687545002,C,2,4,4,244,10,Can't loose them,Gold
13876.0,63,7,122.69999999999999,0.10420841683366733,-0.41975308641975306,-0.4031193805548275,C,2,1,1,211,4,Hibernating,Bronze
13877.0,86,3,117.24000000000001,0.28857715430861725,-0.4691358024691358,-0.40715153439700486,C,2,1,1,211,4,Hibernating,Bronze
13878.0,54,35,1271.5699999999997,0.03206412825651302,-0.07407407407407407,0.4453092979547525,C,2,2,3,223,7,Hibernating,Silver
13880.0,21,165,3219.7700000000004,-0.23246492985971945,1.5308641975308641,1.8840349601030937,C,3,4,4,344,11,Loyal customers,Platinum
13881.0,3,178,17159.52,-0.37675350701402804,1.691358024691358,12.178396960376336,C,4,4,4,444,12,Champions,Platinum
13882.0,2,65,1191.13,-0.3847695390781563,0.2962962962962963,0.3859051853055317,C,4,3,3,433,10,Champions,Gold
13883.0,10,142,2674.48,-0.32064128256513025,1.2469135802469136,1.481343903582783,C,4,4,4,444,12,Champions,Platinum
13884.0,7,59,787.6000000000001,-0.34468937875751504,0.2222222222222222,0.08790243073889588,C,4,3,3,433,10,Champions,Gold
13885.0,189,28,506.8,1.1142284569138277,-0.16049382716049382,-0.1194654811445115,C,1,2,2,122,5,Hibernating,Bronze
13886.0,71,16,243.56,0.1683366733466934,-0.30864197530864196,-0.313865513638059,C,2,1,1,211,4,Hibernating,Bronze
13887.0,204,19,349.54999999999995,1.2344689378757514,-0.2716049382716049,-0.23559298877864898,C,1,2,2,122,5,Hibernating,Bronze
13888.0,119,39,595.67,0.5531062124248497,-0.024691358024691357,-0.053835900200500116,C,2,2,2,222,6,Hibernating,Silver
13889.0,92,15,416.9,0.3366733466933868,-0.32098765432098764,-0.18585570649464797,C,2,1,2,212,5,Hibernating,Bronze
13890.0,1,110,1883.8100000000004,-0.3927855711422846,0.8518518518518519,0.8974422408731906,C,4,4,4,444,12,Champions,Platinum
13892.0,26,27,632.97,-0.19238476953907815,-0.1728395061728395,-0.02629023384276826,C,3,2,2,322,7,Potential loyalists,Silver
13893.0,297,21,821.1000000000001,1.9799599198396793,-0.24691358024691357,0.11264183618082659,C,1,2,3,123,6,Hibernating,Silver
13894.0,23,27,564.6200000000001,-0.21643286573146292,-0.1728395061728395,-0.07676600584145368,C,3,2,2,322,7,Potential loyalists,Silver
13895.0,28,118,2593.0699999999997,-0.17635270541082165,0.9506172839506173,1.4212234559103176,C,3,4,4,344,11,Loyal customers,Platinum
13897.0,50,17,311.15999999999997,0.0,-0.2962962962962963,-0.2639436089253869,C,3,1,2,312,6,Promising,Silver
13898.0,325,12,155.93,2.2044088176352705,-0.35802469135802467,-0.37857936733586156,C,1,1,1,111,3,Hibernating,Bronze
13899.0,16,19,388.52,-0.2725450901803607,-0.2716049382716049,-0.20681404459739403,C,4,2,2,422,8,Potential loyalists,Gold
13900.0,183,43,740.9499999999999,1.066132264529058,0.024691358024691357,0.053451885548863855,C,1,3,3,133,7,At risk,Silver
13901.0,72,149,2867.2,0.17635270541082165,1.3333333333333333,1.6236656413967794,C,2,4,4,244,10,Can't loose them,Gold
13904.0,37,26,332.64000000000004,-0.10420841683366733,-0.18518518518518517,-0.24808084985396378,C,3,2,2,322,7,Potential loyalists,Silver
13908.0,79,122,2369.55,0.23246492985971945,1.0,1.256156234884039,C,2,4,4,244,10,Can't loose them,Gold
13911.0,57,148,2580.91,0.056112224448897796,1.3209876543209877,1.4122434209797543,C,2,4,4,244,10,Can't loose them,Gold
13914.0,11,33,626.45,-0.312625250501002,-0.09876543209876543,-0.031105186782511177,C,4,2,2,422,8,Potential loyalists,Gold
13917.0,49,18,272.03999999999996,-0.008016032064128256,-0.2839506172839506,-0.2928333265638445,C,3,2,1,321,6,Potential loyalists,Silver
13918.0,49,30,1212.8400000000004,-0.008016032064128256,-0.13580246913580246,0.40193779701133237,C,3,2,3,323,8,Potential loyalists,Gold
13919.0,59,28,384.81000000000006,0.07214428857715431,-0.16049382716049382,-0.20955384143887348,C,2,2,2,222,6,Hibernating,Silver
13922.0,351,7,172.24999999999997,2.4128256513026054,-0.41975308641975306,-0.3665272151922106,C,1,1,1,111,3,Hibernating,Bronze
13923.0,53,20,351.13000000000005,0.02404809619238477,-0.25925925925925924,-0.2344261750294474,C,2,2,2,222,6,Hibernating,Silver
13924.0,1,117,1838.85,-0.3927855711422846,0.9382716049382716,0.8642397433009751,C,4,4,4,444,12,Champions,Platinum
13925.0,92,41,678.25,0.3366733466933868,0.0,0.007148580438145828,C,2,2,3,223,7,Hibernating,Silver
13926.0,23,11,223.85000000000002,-0.21643286573146292,-0.37037037037037035,-0.32842114591449045,C,3,1,1,311,5,Promising,Bronze
13927.0,74,21,348.99000000000007,0.19238476953907815,-0.24691358024691357,-0.23600654301887222,C,2,2,2,222,6,Hibernating,Silver
13928.0,10,27,464.57,-0.32064128256513025,-0.1728395061728395,-0.1506519017956379,C,4,2,2,422,8,Potential loyalists,Gold
13929.0,169,9,842.65,0.9539078156312625,-0.3950617283950617,0.12855628953227743,C,1,1,3,113,5,Hibernating,Bronze
13930.0,57,17,337.34,0.056112224448897796,-0.2962962962962963,-0.2446099481949467,C,2,1,2,212,5,Hibernating,Bronze
13931.0,95,58,1237.53,0.36072144288577157,0.20987654320987653,0.42017110806689234,C,2,3,3,233,8,At risk,Gold
13932.0,294,16,307.4,1.9559118236472945,-0.30864197530864196,-0.2667203302526006,C,1,1,2,112,4,Hibernating,Bronze
13933.0,109,23,608.7899999999998,0.4729458917835671,-0.2222222222222222,-0.044146915143839574,C,2,2,2,222,6,Hibernating,Silver
13934.0,263,31,922.0999999999999,1.7074148296593186,-0.12345679012345678,0.1872292973639608,C,1,2,3,123,6,Hibernating,Silver
13936.0,179,26,376.5799999999999,1.034068136272545,-0.18518518518518517,-0.21563161179072698,C,1,2,2,122,5,Hibernating,Bronze
13937.0,169,9,158.85,0.9539078156312625,-0.3950617283950617,-0.37642297736898284,C,1,1,1,111,3,Hibernating,Bronze
13938.0,35,7,71.66,-0.12024048096192384,-0.41975308641975306,-0.44081189559232437,C,3,1,1,311,5,Promising,Bronze
13939.0,23,45,568.55,-0.21643286573146292,0.04938271604938271,-0.07386374126274373,C,3,3,2,332,8,Loyal customers,Gold
13940.0,17,49,839.14,-0.26452905811623245,0.09876543209876543,0.12596419063373485,C,4,3,3,433,10,Champions,Gold
13941.0,21,45,5112.96,-0.23246492985971945,0.04938271604938271,3.2821363030466393,C,3,3,4,334,10,Loyal customers,Gold
13946.0,79,11,561.57,0.23246492985971945,-0.37037037037037035,-0.07901839947124147,C,2,1,2,212,5,Hibernating,Bronze
13947.0,65,5,90.6,0.12024048096192384,-0.4444444444444444,-0.4268249003961999,C,2,1,1,211,4,Hibernating,Bronze
13948.0,360,3,101.99999999999999,2.4849699398797593,-0.4691358024691358,-0.41840611764879665,C,1,1,1,111,3,Hibernating,Bronze
13949.0,2,160,2427.3199999999997,-0.3847695390781563,1.4691358024691359,1.298818785701362,C,4,4,4,444,12,Champions,Platinum
13950.0,11,35,745.0600000000001,-0.312625250501002,-0.07407407407407407,0.05648707827621724,C,4,2,3,423,9,Potential loyalists,Gold
13951.0,176,39,674.4499999999998,1.0100200400801602,-0.024691358024691357,0.004342319522344598,C,1,2,3,123,6,Hibernating,Silver
13952.0,217,137,3251.071,1.3386773547094188,1.1851851851851851,1.9071504266624328,C,1,4,4,144,9,Can't loose them,Gold
13953.0,7,20,3515.6799999999994,-0.34468937875751504,-0.25925925925925924,2.102561451575383,C,4,2,4,424,10,Potential loyalists,Gold
13954.0,1,25,439.92,-0.3927855711422846,-0.19753086419753085,-0.16885567326261078,C,4,2,2,422,8,Potential loyalists,Gold
13955.0,154,33,322.96,0.8336673346693386,-0.09876543209876543,-0.25522943029210976,C,1,2,2,122,5,Hibernating,Bronze
13956.0,5,147,1019.2700000000001,-0.36072144288577157,1.308641975308642,0.2589883429398537,C,4,4,3,443,11,Champions,Platinum
13959.0,79,90,594.04,0.23246492985971945,0.6049382716049383,-0.05503963843543585,C,2,3,2,232,7,At risk,Silver
13960.0,21,12,230.22,-0.23246492985971945,-0.35802469135802467,-0.3237169664319502,C,3,1,1,311,5,Promising,Bronze
13962.0,21,11,169.55,-0.23246492985971945,-0.37037037037037035,-0.3685211374218587,C,3,1,1,311,5,Promising,Bronze
13963.0,308,35,664.5400000000001,2.06813627254509,-0.07407407407407407,-0.0029761135501785944,C,1,2,2,122,5,Hibernating,Bronze
13967.0,145,2,80.7,0.7615230460921844,-0.48148148148148145,-0.43413594857157645,C,1,1,1,111,3,Hibernating,Bronze
13969.0,7,619,9024.17,-0.34468937875751504,7.135802469135802,6.170524660017799,C,4,4,4,444,12,Champions,Platinum
13971.0,18,149,2758.26,-0.2565130260521042,1.3333333333333333,1.5432145718790504,C,3,4,4,344,11,Loyal customers,Platinum
13972.0,70,15,190.25000000000003,0.16032064128256512,-0.32098765432098764,-0.3532344003278896,C,2,1,1,211,4,Hibernating,Bronze
13973.0,287,11,264.7,1.8997995991983967,-0.37037037037037035,-0.29825384106962866,C,1,1,1,111,3,Hibernating,Bronze
13974.0,49,28,413.59,-0.008016032064128256,-0.16049382716049382,-0.18830010745025366,C,3,2,2,322,7,Potential loyalists,Silver
13975.0,31,329,2461.24,-0.1523046092184369,3.5555555555555554,1.3238683568234604,C,3,4,4,344,11,Loyal customers,Platinum
13976.0,206,10,357.98,1.250501002004008,-0.38271604938271603,-0.2293675204838586,C,1,1,2,112,4,Hibernating,Bronze
13978.0,14,15,196.79,-0.28857715430861725,-0.32098765432098764,-0.348404677593853,C,4,1,1,411,6,New customers,Silver
